EXIT_CANDIDATE ts=1767824700000000 label=plan_trust_holds candidate=0 side=LONG entry=135.8894 close=136.2600 confirmation_score=0.1612 exit_decision_pressure=0.1507 plan_trust=0.7999 holding_stability=0.7774 intervention_fitness=0.1016 intervention_unfit_state=0.2661 exit_evidence=0.1229 current_r=1.2195 target_expectation_context=target_expectation_holds tp_reachability=0.7320 expectation_break_pressure=0.1601 expectation_hold_support=0.7726 target_recovery_potential=0.7808 target_recovery_momentum=0.2175 target_recovery_confirmation=0.5388 break_to_recovery_delta=0.5605 expectation_break_persistence=0.1181 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767827400000000 label=plan_trust_holds candidate=0 side=LONG entry=135.8894 close=136.5400 confirmation_score=0.2121 exit_decision_pressure=0.2257 plan_trust=0.7503 holding_stability=0.7812 intervention_fitness=0.1510 intervention_unfit_state=0.3023 exit_evidence=0.1879 current_r=2.1408 target_expectation_context=target_expectation_holds tp_reachability=0.6953 expectation_break_pressure=0.2114 expectation_hold_support=0.7362 target_recovery_potential=0.7036 target_recovery_momentum=1.0000 target_recovery_confirmation=0.8567 break_to_recovery_delta=0.8469 expectation_break_persistence=0.1439 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767829800000000 label=plan_trust_holds candidate=0 side=LONG entry=135.8894 close=136.4700 confirmation_score=0.3453 exit_decision_pressure=0.4031 plan_trust=0.6242 holding_stability=0.6744 intervention_fitness=0.2768 intervention_unfit_state=0.3695 exit_evidence=0.3642 current_r=1.9105 target_expectation_context=target_expectation_holds tp_reachability=0.5695 expectation_break_pressure=0.3346 expectation_hold_support=0.6139 target_recovery_potential=0.6633 target_recovery_momentum=0.2041 target_recovery_confirmation=0.4573 break_to_recovery_delta=0.4560 expectation_break_persistence=0.2163 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767832200000000 label=plan_trust_holds candidate=0 side=LONG entry=135.8894 close=136.2100 confirmation_score=0.4791 exit_decision_pressure=0.5704 plan_trust=0.5239 holding_stability=0.5186 intervention_fitness=0.3832 intervention_unfit_state=0.4591 exit_evidence=0.5462 current_r=1.0550 target_expectation_context=target_watch tp_reachability=0.4364 expectation_break_pressure=0.4460 expectation_hold_support=0.5039 target_recovery_potential=0.6322 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3318 break_to_recovery_delta=0.3194 expectation_break_persistence=0.2812 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767834600000000 label=plan_trust_holds candidate=0 side=LONG entry=135.8894 close=137.0200 confirmation_score=0.1777 exit_decision_pressure=0.1625 plan_trust=0.7724 holding_stability=0.8029 intervention_fitness=0.1056 intervention_unfit_state=0.3178 exit_evidence=0.1332 current_r=3.7202 target_expectation_context=target_expectation_holds tp_reachability=0.7521 expectation_break_pressure=0.1711 expectation_hold_support=0.7746 target_recovery_potential=0.7881 target_recovery_momentum=0.3102 target_recovery_confirmation=0.5748 break_to_recovery_delta=0.5902 expectation_break_persistence=0.1154 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767837000000000 label=plan_trust_holds candidate=0 side=LONG entry=135.8894 close=136.8100 confirmation_score=0.4071 exit_decision_pressure=0.4810 plan_trust=0.5767 holding_stability=0.6266 intervention_fitness=0.3288 intervention_unfit_state=0.4316 exit_evidence=0.4571 current_r=3.0292 target_expectation_context=target_watch tp_reachability=0.5327 expectation_break_pressure=0.3819 expectation_hold_support=0.5783 target_recovery_potential=0.6786 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3550 break_to_recovery_delta=0.3520 expectation_break_persistence=0.2360 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767855000000000 label=plan_trust_holds candidate=0 side=SHORT entry=135.5800 close=135.1700 confirmation_score=0.1935 exit_decision_pressure=0.1186 plan_trust=0.6526 holding_stability=0.6342 intervention_fitness=0.0761 intervention_unfit_state=0.3070 exit_evidence=0.0951 current_r=0.3804 target_expectation_context=target_expectation_holds tp_reachability=0.6557 expectation_break_pressure=0.1767 expectation_hold_support=0.6852 target_recovery_potential=0.6636 target_recovery_momentum=0.2752 target_recovery_confirmation=0.5234 break_to_recovery_delta=0.5463 expectation_break_persistence=0.1330 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767879900000000 label=plan_trust_holds candidate=0 side=SHORT entry=134.2198 close=134.0300 confirmation_score=0.2231 exit_decision_pressure=0.1879 plan_trust=0.6864 holding_stability=0.6578 intervention_fitness=0.1227 intervention_unfit_state=0.3102 exit_evidence=0.1537 current_r=0.6165 target_expectation_context=target_expectation_holds tp_reachability=0.6366 expectation_break_pressure=0.2096 expectation_hold_support=0.6737 target_recovery_potential=0.6655 target_recovery_momentum=0.3784 target_recovery_confirmation=0.5642 break_to_recovery_delta=0.5746 expectation_break_persistence=0.1565 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767930600000000 label=plan_trust_holds candidate=0 side=LONG entry=139.8300 close=140.8800 confirmation_score=0.1882 exit_decision_pressure=0.1862 plan_trust=0.7449 holding_stability=0.7862 intervention_fitness=0.1253 intervention_unfit_state=0.2878 exit_evidence=0.1541 current_r=2.3229 target_expectation_context=target_expectation_holds tp_reachability=0.7397 expectation_break_pressure=0.1826 expectation_hold_support=0.7635 target_recovery_potential=0.8292 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4451 break_to_recovery_delta=0.4641 expectation_break_persistence=0.1198 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767933600000000 label=exit_pressure_unfit_observe candidate=0 side=LONG entry=139.8300 close=139.7200 confirmation_score=0.5412 exit_decision_pressure=0.5977 plan_trust=0.4102 holding_stability=0.3609 intervention_fitness=0.3862 intervention_unfit_state=0.5016 exit_evidence=0.5730 current_r=-0.2434 target_expectation_context=target_unclear_observe tp_reachability=0.3556 expectation_break_pressure=0.5365 expectation_hold_support=0.4103 target_recovery_potential=0.5728 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3058 break_to_recovery_delta=0.2766 expectation_break_persistence=0.3325 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767937800000000 label=exit_pressure_unfit_observe candidate=0 side=LONG entry=139.8300 close=139.7400 confirmation_score=0.5452 exit_decision_pressure=0.6097 plan_trust=0.4391 holding_stability=0.3680 intervention_fitness=0.3755 intervention_unfit_state=0.5202 exit_evidence=0.5673 current_r=-0.1991 target_expectation_context=target_unclear_observe tp_reachability=0.3770 expectation_break_pressure=0.5253 expectation_hold_support=0.4227 target_recovery_potential=0.5651 target_recovery_momentum=0.0857 target_recovery_confirmation=0.3471 break_to_recovery_delta=0.3159 expectation_break_persistence=0.3288 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767941700000000 label=plan_trust_holds candidate=0 side=LONG entry=139.8300 close=140.7000 confirmation_score=0.3261 exit_decision_pressure=0.3531 plan_trust=0.6637 holding_stability=0.6964 intervention_fitness=0.2319 intervention_unfit_state=0.4012 exit_evidence=0.3138 current_r=1.9247 target_expectation_context=target_expectation_holds tp_reachability=0.6346 expectation_break_pressure=0.2892 expectation_hold_support=0.6589 target_recovery_potential=0.7300 target_recovery_momentum=0.1210 target_recovery_confirmation=0.4462 break_to_recovery_delta=0.4466 expectation_break_persistence=0.1846 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767949500000000 label=plan_trust_holds candidate=0 side=SHORT entry=138.9242 close=138.6900 confirmation_score=0.3665 exit_decision_pressure=0.3450 plan_trust=0.5472 holding_stability=0.5643 intervention_fitness=0.2616 intervention_unfit_state=0.3822 exit_evidence=0.3481 current_r=0.7375 target_expectation_context=target_watch tp_reachability=0.4911 expectation_break_pressure=0.3231 expectation_hold_support=0.5538 target_recovery_potential=0.3207 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2915 break_to_recovery_delta=0.3538 expectation_break_persistence=0.2171 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767954600000000 label=plan_trust_holds candidate=0 side=SHORT entry=138.9242 close=138.7200 confirmation_score=0.4194 exit_decision_pressure=0.4443 plan_trust=0.5457 holding_stability=0.5249 intervention_fitness=0.2948 intervention_unfit_state=0.4256 exit_evidence=0.4075 current_r=0.6430 target_expectation_context=target_watch tp_reachability=0.4749 expectation_break_pressure=0.3783 expectation_hold_support=0.5298 target_recovery_potential=0.6132 target_recovery_momentum=0.1841 target_recovery_confirmation=0.4224 break_to_recovery_delta=0.4124 expectation_break_persistence=0.2504 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767957600000000 label=plan_trust_holds candidate=0 side=SHORT entry=138.9242 close=138.5000 confirmation_score=0.3390 exit_decision_pressure=0.3612 plan_trust=0.6473 holding_stability=0.6548 intervention_fitness=0.2489 intervention_unfit_state=0.3919 exit_evidence=0.3340 current_r=1.3358 target_expectation_context=target_expectation_holds tp_reachability=0.5628 expectation_break_pressure=0.3098 expectation_hold_support=0.6210 target_recovery_potential=0.6640 target_recovery_momentum=0.4268 target_recovery_confirmation=0.5573 break_to_recovery_delta=0.5523 expectation_break_persistence=0.2033 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767960000000000 label=plan_trust_holds candidate=0 side=SHORT entry=138.9242 close=138.4100 confirmation_score=0.2861 exit_decision_pressure=0.2977 plan_trust=0.6805 holding_stability=0.7111 intervention_fitness=0.1972 intervention_unfit_state=0.3734 exit_evidence=0.2605 current_r=1.6192 target_expectation_context=target_expectation_holds tp_reachability=0.6121 expectation_break_pressure=0.2712 expectation_hold_support=0.6605 target_recovery_potential=0.7214 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3890 break_to_recovery_delta=0.4015 expectation_break_persistence=0.1820 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767962400000000 label=plan_trust_holds candidate=0 side=SHORT entry=138.9242 close=137.6800 confirmation_score=0.1851 exit_decision_pressure=0.1501 plan_trust=0.7434 holding_stability=0.7894 intervention_fitness=0.0947 intervention_unfit_state=0.3337 exit_evidence=0.1209 current_r=3.9178 target_expectation_context=target_expectation_holds tp_reachability=0.7365 expectation_break_pressure=0.1705 expectation_hold_support=0.7536 target_recovery_potential=0.7645 target_recovery_momentum=0.3998 target_recovery_confirmation=0.5994 break_to_recovery_delta=0.6106 expectation_break_persistence=0.1144 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767964800000000 label=plan_trust_holds candidate=0 side=SHORT entry=138.9242 close=138.3200 confirmation_score=0.4110 exit_decision_pressure=0.4927 plan_trust=0.5824 holding_stability=0.6228 intervention_fitness=0.3158 intervention_unfit_state=0.4499 exit_evidence=0.4463 current_r=1.9026 target_expectation_context=target_pullback_observe tp_reachability=0.5179 expectation_break_pressure=0.3944 expectation_hold_support=0.5672 target_recovery_potential=0.6503 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3466 break_to_recovery_delta=0.3449 expectation_break_persistence=0.2491 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767969600000000 label=plan_trust_holds candidate=0 side=SHORT entry=137.6100 close=137.0800 confirmation_score=0.1960 exit_decision_pressure=0.1693 plan_trust=0.7571 holding_stability=0.6753 intervention_fitness=0.1091 intervention_unfit_state=0.3074 exit_evidence=0.1363 current_r=0.4661 target_expectation_context=target_expectation_holds tp_reachability=0.7483 expectation_break_pressure=0.1678 expectation_hold_support=0.7529 target_recovery_potential=0.7007 target_recovery_momentum=0.8522 target_recovery_confirmation=0.8069 break_to_recovery_delta=0.8074 expectation_break_persistence=0.1199 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767974400000000 label=plan_trust_holds candidate=0 side=LONG entry=138.8600 close=139.2500 confirmation_score=0.3652 exit_decision_pressure=0.3427 plan_trust=0.5342 holding_stability=0.5131 intervention_fitness=0.2317 intervention_unfit_state=0.3985 exit_evidence=0.3126 current_r=0.2665 target_expectation_context=target_pullback_observe tp_reachability=0.5056 expectation_break_pressure=0.3263 expectation_hold_support=0.5369 target_recovery_potential=0.5792 target_recovery_momentum=0.3998 target_recovery_confirmation=0.5211 break_to_recovery_delta=0.5077 expectation_break_persistence=0.2270 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767977400000000 label=plan_trust_holds candidate=0 side=LONG entry=138.8600 close=139.8000 confirmation_score=0.2674 exit_decision_pressure=0.2319 plan_trust=0.6322 holding_stability=0.6197 intervention_fitness=0.1472 intervention_unfit_state=0.3559 exit_evidence=0.1915 current_r=0.6423 target_expectation_context=target_expectation_holds tp_reachability=0.6130 expectation_break_pressure=0.2462 expectation_hold_support=0.6342 target_recovery_potential=0.6572 target_recovery_momentum=0.1769 target_recovery_confirmation=0.4621 break_to_recovery_delta=0.4693 expectation_break_persistence=0.1758 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767990000000000 label=plan_trust_holds candidate=0 side=SHORT entry=135.5800 close=135.9200 confirmation_score=0.3753 exit_decision_pressure=0.3609 plan_trust=0.5733 holding_stability=0.5026 intervention_fitness=0.2582 intervention_unfit_state=0.3897 exit_evidence=0.3458 current_r=-0.6452 target_expectation_context=target_pullback_observe tp_reachability=0.5058 expectation_break_pressure=0.4619 expectation_hold_support=0.5248 target_recovery_potential=0.2010 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2652 break_to_recovery_delta=0.3226 expectation_break_persistence=0.2800 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1767992400000000 label=plan_trust_holds candidate=0 side=SHORT entry=135.5800 close=135.6300 confirmation_score=0.3175 exit_decision_pressure=0.2955 plan_trust=0.6084 holding_stability=0.5343 intervention_fitness=0.1887 intervention_unfit_state=0.3805 exit_evidence=0.2507 current_r=-0.0949 target_expectation_context=target_pullback_observe tp_reachability=0.5607 expectation_break_pressure=0.3074 expectation_hold_support=0.5749 target_recovery_potential=0.6050 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3609 break_to_recovery_delta=0.3648 expectation_break_persistence=0.2192 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768032600000000 label=plan_trust_holds candidate=0 side=SHORT entry=135.9869 close=136.2200 confirmation_score=0.4599 exit_decision_pressure=0.4949 plan_trust=0.5273 holding_stability=0.4392 intervention_fitness=0.3289 intervention_unfit_state=0.4569 exit_evidence=0.4679 current_r=-0.7486 target_expectation_context=target_unclear_observe tp_reachability=0.4490 expectation_break_pressure=0.5642 expectation_hold_support=0.4712 target_recovery_potential=0.4608 target_recovery_momentum=0.1119 target_recovery_confirmation=0.3443 break_to_recovery_delta=0.3335 expectation_break_persistence=0.3317 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
